Star_ID,Mass (MSun),X (pc),Y (pc),Z (pc),Simulation Time (Myr)
0,0.116033427836,2.5863947243,10.1000540658,-0.942065978346,10.499999999999979
1,0.101185965423,-1.09144832066,-0.139055270755,1.87711927717,10.499999999999979
2,0.439976980469,-4.15332432817,-1.15527761461,0.501837468269,10.499999999999979
3,0.19347562696,-0.932057743366,-0.400721066728,2.0246254692,10.499999999999979
4,0.391794973018,6.79721217071,4.68350460999,2.30198985676,10.499999999999979
5,0.100569288483,2.99214919445,3.90571696436,-4.57602444528,10.499999999999979
6,0.163112577387,8.32208372313,-2.12111619033,1.09913892081,10.499999999999979
7,0.495638863568,0.216867206185,2.51304069757,9.58054413965,10.499999999999979
8,0.439952867021,-0.706396950243,-0.569108530911,2.87091220801,10.499999999999979
9,0.177085718719,-0.0218303203616,-1.43901780692,2.34068143082,10.499999999999979
10,0.214069348379,-1.80788949026,-3.15025115643,-3.45741646394,10.499999999999979
11,0.308474632313,-1.74951968576,1.01764057269,2.32343890985,10.499999999999979
12,0.275780448487,5.33631921074,-0.221574582677,6.13901982352,10.499999999999979
13,0.169675518879,-1.1885064246,-0.54822632792,1.40302321963,10.499999999999979
14,0.666066396241,-6.32432999458,-0.174709691919,4.42203257249,10.499999999999979
15,0.213145325895,-0.817579088442,-0.135650187616,2.23311996651,10.499999999999979
16,0.537649849779,-2.15987019066,2.26736456464,0.925615592059,10.499999999999979
17,0.103388743595,-0.208299009469,1.69300066846,1.65045881851,10.499999999999979
18,0.146136314501,-0.96323253251,1.20226282259,1.76671168662,10.499999999999979
19,0.125193478975,-2.18873282062,-0.666048917636,0.267644769198,10.499999999999979
20,0.862403939736,-0.477119327872,0.895760715693,2.05742471439,10.499999999999979
21,0.151135761565,5.36370341726,9.16164422259,5.10774248841,10.499999999999979
22,0.225307779223,-2.61928141239,-0.48772837235,3.80089331197,10.499999999999979
23,0.746600664627,-4.63982669213,-3.89173377365,-0.708842012009,10.499999999999979
24,0.159091267785,-1.94126012864,-2.25331593235,-1.48779615498,10.499999999999979
25,0.627070569059,-6.72506610067,2.00344766584,-2.88756912921,10.499999999999979
26,0.358875405941,0.347492224173,-0.0432539412339,3.15462910941,10.499999999999979
27,0.301261494156,-3.94422527834,8.28343175872,12.821294039,10.499999999999979
28,0.241461046435,2.24555316473,0.167030974483,1.03280794202,10.499999999999979
29,0.110178911131,1.35214194116,-2.58918788642,3.04488794943,10.499999999999979
30,0.16804408973,-0.245591590313,-0.875443583448,2.33331219218,10.499999999999979
31,0.119276317094,-1.11052548978,-0.657390484474,1.91545025253,10.499999999999979
32,0.282427684564,-0.245430686386,-0.209265793516,1.97446833695,10.499999999999979
33,0.110692762713,-1.20078972669,-0.501194236209,1.83903340383,10.499999999999979
34,0.438475898243,-0.112513192842,-0.77436088499,1.37389596064,10.499999999999979
35,0.132148711908,-1.04891721538,-1.3880163278,4.76595875575,10.499999999999979
36,0.444994002799,-6.29246828742,-0.641844321149,0.747744520891,10.499999999999979
37,0.155489423248,-1.28223365164,-0.051005670082,-0.9748879315,10.499999999999979
38,0.425142232584,5.3720889711,1.39980040626,-4.94070050645,10.499999999999979
39,2.04158964925,1.91575694901,-2.19371856325,0.0703013945765,10.499999999999979
40,0.177369382606,-0.497998209383,-2.65539182152,4.99082726886,10.499999999999979
41,0.459343622909,-1.21794147283,2.92449765215,3.13540650912,10.499999999999979
42,0.110832200247,0.0539149187911,0.578305865379,-1.13675262925,10.499999999999979
43,0.107746621148,-0.0434922093914,-0.966932745042,1.26841766852,10.499999999999979
44,0.420739986113,6.37304754335,-7.26484866353,-12.8992538291,10.499999999999979
45,0.594979033401,-2.6841986739,-0.340782435971,2.72230573785,10.499999999999979
46,0.190221626783,-0.608803980512,0.908330075157,2.99054372553,10.499999999999979
47,0.187572521225,1.11336961662,-1.89021080529,0.44304847228,10.499999999999979
48,0.1499913582,-7.90119800911,-4.85956894886,-5.05893023135,10.499999999999979
49,0.112720150045,-0.747475115668,-3.14357768466,2.33496300334,10.499999999999979
50,0.112810731776,-1.60080550825,1.76190070939,-2.22592519193,10.499999999999979
51,0.348751191188,0.57558581816,-0.568297083437,2.96852110729,10.499999999999979
52,0.146830200849,-0.828826820392,0.196897578326,2.77893030132,10.499999999999979
53,0.131941237231,-0.211032716811,-9.57128383583,2.4146014622,10.499999999999979
54,0.115368479881,-0.0300337326297,-0.526400608323,-0.954316068713,10.499999999999979
55,1.24126391509,-1.36475283224,-0.135140015253,0.546605421145,10.499999999999979
56,0.162898006863,-0.061973266477,1.26632012312,0.721464481105,10.499999999999979
57,0.216126415296,-1.09525859005,0.0601216788812,2.71049576449,10.499999999999979
58,0.285508284663,-4.02912429138,-4.7119385442,-4.01777328423,10.499999999999979
59,0.330117663538,-1.16666036618,0.940257673611,4.20971745109,10.499999999999979
60,0.110128204164,3.19029051208,5.17202139854,1.84892179355,10.499999999999979
61,0.411621196789,-4.03702539174,-12.7057221074,0.102997929088,10.499999999999979
62,0.638152602196,4.45768798223,-3.4904397865,-3.82788440275,10.499999999999979
63,0.104323171496,-1.30710306985,0.0140163090943,2.63479967216,10.499999999999979
64,0.105903956558,3.3250408202,0.637111662441,2.14476024009,10.499999999999979
65,0.265906303814,-0.847043558213,1.43098027825,6.59355193757,10.499999999999979
66,0.123231006257,-0.290563373407,-0.311928933518,1.9342458725,10.499999999999979
67,0.259533176865,-1.15575702541,-0.204158449235,2.43880634319,10.499999999999979
68,0.693044406864,-0.117583741919,0.643101425755,2.38788902659,10.499999999999979
69,0.205355420679,-13.4844963705,-5.73615418741,-6.84790439616,10.499999999999979
70,0.179550346488,-1.72061948879,-0.611156289184,1.55065180277,10.499999999999979
71,0.219202178299,-3.39721873599,-5.67189527686,-3.90351622165,10.499999999999979
72,0.397747708341,-0.783647721855,4.14694713714,4.5418309556,10.499999999999979
73,0.347239683129,-0.780640958758,-1.39272405099,1.452954651,10.499999999999979
74,0.140144413034,3.50481915471,-7.72293641566,2.48878315484,10.499999999999979
75,0.376995847132,3.67671214,0.657671504152,1.73031594411,10.499999999999979
76,0.185119300537,-6.0676938894,8.36486033451,-3.6675728014,10.499999999999979
77,0.632877205724,-2.52712490533,-7.76384382241,1.39646882322,10.499999999999979
78,0.336408792354,-4.04807691746,5.07640740254,-0.136138503454,10.499999999999979
79,0.801217014717,-0.986869118347,0.343258069561,2.17620531191,10.499999999999979
80,0.218819193911,-1.1927372613,-7.04542945808,3.7643375962,10.499999999999979
81,0.233990457825,-1.51547598229,-0.0633268176439,3.07777279794,10.499999999999979
82,0.539383345343,-0.181858597575,0.036089751623,3.80877311467,10.499999999999979
83,0.202402564111,-0.651983411479,1.621226101,2.15501443458,10.499999999999979
84,0.166464395596,1.33004747588,-0.490726860704,0.159100393767,10.499999999999979
85,0.786987957217,1.86972756442,0.702224848745,4.18724795538,10.499999999999979
86,0.538336347955,-5.43746109457,-5.48685136505,-7.19611094922,10.499999999999979
87,0.101333909641,-1.7568855362,-2.06809810942,1.50192219557,10.499999999999979
88,4.38423926841,0.0804834629365,-4.12336054669,-4.24791580055,10.499999999999979
89,0.408893277017,-0.693381593,-0.126383951775,3.36884591861,10.499999999999979
90,0.377960065998,1.42567008736,0.217943550931,3.78960490289,10.499999999999979
91,0.119600047605,0.656631615186,4.51771128754,0.450349817256,10.499999999999979
92,0.690461010689,-2.58815822486,6.88339801732,2.61173844777,10.499999999999979
93,0.335289359063,-1.24462956015,-0.356779370236,3.77726986897,10.499999999999979
94,0.158792185478,-0.363186332467,-0.00804045432672,1.98917629486,10.499999999999979
95,0.27019742019,-6.5759004893,8.86743256112,6.62466183838,10.499999999999979
96,0.129006202447,-3.4601024391,-10.4603006681,-4.09481070353,10.499999999999979
97,0.479299584393,-0.22355308704,-0.624936037258,0.815372616917,10.499999999999979
98,0.1051781572,-1.10998381088,-0.855017235159,1.84144910648,10.499999999999979
99,0.414131630834,-0.226255626428,-0.0276277765219,1.29453673049,10.499999999999979
100,0.782951760931,-2.49056322498,-6.11921114659,-0.790215041539,10.499999999999979
101,0.25412556211,-1.84237078198,0.0268348693849,2.97408689494,10.499999999999979
102,0.465999852765,-1.44823739928,-0.201843570431,1.98273909991,10.499999999999979
103,2.81057652784,4.3774215045,7.94828435273,6.63133614412,10.499999999999979
104,0.160776568555,-5.30471673004,-7.93645696696,-2.1028484791,10.499999999999979
105,0.368331668385,0.318388300834,0.111872100245,0.548907535635,10.499999999999979
106,0.718012702081,-1.24046149275,-0.64332920844,1.83782580128,10.499999999999979
107,0.426608142693,-1.07211548323,-1.76108669586,1.8077501237,10.499999999999979
108,0.698499443026,2.76028992278,-6.33076482386,0.0349117530773,10.499999999999979
109,0.205611367042,-0.170418150928,-3.36913085,6.45899185285,10.499999999999979
110,0.403798960866,-4.67930723581,10.8711013177,-12.4320804089,10.499999999999979
111,0.153782538236,-3.04053916626,2.93135195844,-1.74916172605,10.499999999999979
112,0.498185195462,-0.519079687299,0.98950431182,1.9596538456,10.499999999999979
