Star_ID,Mass (MSun),X (pc),Y (pc),Z (pc),Simulation Time (Myr)
0,0.146196357069,7.11107874106,-8.18975994842,26.4067091988,92.29999999999903
1,0.274209993159,0.2836403973,1.60028770387,14.8501004732,92.29999999999903
2,0.118100461099,-50.9277256971,-24.9360919771,-2.93227739438,92.29999999999903
3,0.16186743318,-22.374959718,-6.19156147006,27.2279664779,92.29999999999903
4,0.520197447071,-2.35472410906,-4.00114706083,16.2445065919,92.29999999999903
5,0.660401265233,-0.439364218768,6.91038975026,11.8595936865,92.29999999999903
6,0.466469232753,-3.7701887953,-19.4260537167,-3.57555846504,92.29999999999903
7,0.12018781234,15.3617732807,24.7148496418,14.5944152961,92.29999999999903
8,0.534482823977,-1.09699623469,1.01886963761,12.9135675306,92.29999999999903
9,0.44245740581,-0.0112087606601,-0.659968695297,15.6014846071,92.29999999999903
10,0.603094245176,-61.2827986897,4.61970715688,-30.9835878298,92.29999999999903
11,3.78062392583,-0.0921544809226,2.12243123002,11.5133608417,92.29999999999903
12,0.46543083905,-49.8782907529,9.14437294257,-10.0266462953,92.29999999999903
13,0.112266698174,-1.26843695831,2.65502769458,13.288967199,92.29999999999903
14,0.83868086763,-27.2753285811,1.131813293,31.0057068695,92.29999999999903
15,0.274000020857,-41.8650528076,29.4242064057,1.75107548893,92.29999999999903
16,0.119981750824,-8.65128020083,7.21491520256,19.1555383968,92.29999999999903
17,0.166949469055,-1.49505028011,0.305596719467,11.2270049587,92.29999999999903
18,0.287583649046,-3.20083477111,-19.7429519229,18.3600826514,92.29999999999903
19,0.17400467916,-1.20895563409,1.91647893808,12.10703771,92.29999999999903
20,0.109696230868,0.619253028537,-0.990994833489,12.2717452167,92.29999999999903
21,0.215922563452,-2.86558883722,8.33367341157,14.6220293253,92.29999999999903
22,0.224458739762,-1.58612674965,2.10946254753,11.8265658864,92.29999999999903
23,0.840877885928,-1.27307716848,2.38225282219,11.4185141719,92.29999999999903
24,0.458576961666,-0.476445233956,0.00784843155691,12.8474194834,92.29999999999903
25,2.46648798497,-1.32335503067,1.50718992091,12.6376652852,92.29999999999903
26,0.197911643489,-81.8356372622,-49.2865584567,-71.4700646572,92.29999999999903
27,0.545154908623,-8.17333016947,2.29234761359,28.5609036847,92.29999999999903
28,2.43447085431,-1.86177328066,2.70535224477,12.7350156344,92.29999999999903
29,0.230381198892,-4.6270435713,1.40761928613,14.5235502258,92.29999999999903
30,0.184477203532,3.15494806298,6.23163865768,11.7116949654,92.29999999999903
31,0.238306972784,3.21986913881,0.737338261235,13.3024180803,92.29999999999903
32,0.34720117574,22.863299831,2.32165702887,-33.2211200709,92.29999999999903
33,0.274833773696,53.1769068785,24.6080192242,-56.8950486772,92.29999999999903
34,0.140588333197,-1.42080770166,3.56315757749,14.1059113024,92.29999999999903
35,0.25273038864,4.77961585553,16.2113567287,13.1921547803,92.29999999999903
36,0.479184699856,-1.67878941717,6.06680297804,7.6911089259,92.29999999999903
37,0.16675165548,0.123547146325,0.918038188859,12.6497394467,92.29999999999903
38,4.3148497247,-19.0205577912,-3.72523592307,8.51041674453,92.29999999999903
39,0.429584459154,128.270635067,-15.8526293649,-31.7590361978,92.29999999999903
40,0.346744207367,1.21320588616,2.74743351196,12.9662983228,92.29999999999903
41,0.222379944529,-2.56200084744,-1.24184925932,13.6542296699,92.29999999999903
42,0.75333578143,-2.47238252927,6.14342162669,7.97150557047,92.29999999999903
43,0.251269772347,0.12865060651,2.14611525287,7.52112764704,92.29999999999903
44,0.340390828007,0.283580936173,2.67095926343,11.9396739134,92.29999999999903
45,0.291200533242,1.32079457106,-2.19532530143,13.2609490161,92.29999999999903
46,0.675323201378,-21.9252684195,-25.267185235,-6.0524836034,92.29999999999903
47,0.195364882662,13.8448486748,-34.003938878,-22.6387854486,92.29999999999903
48,1.00982264206,-3.95931973471,9.24133541851,18.1466511128,92.29999999999903
49,0.344840783888,1.01226282497,4.47197292505,10.6000275218,92.29999999999903
50,0.33083928637,1.96395480072,-0.227425145089,14.752720519,92.29999999999903
51,0.175259506199,-2.65253891036,-2.79882120378,19.4846640473,92.29999999999903
52,0.164669343909,1.65276482486,0.862839460143,9.02430056323,92.29999999999903
53,0.532196116226,-50.1337845734,-34.7517779798,-80.3008290833,92.29999999999903
54,0.846743004591,-6.31328658601,7.55223219808,16.1519568683,92.29999999999903
55,0.390677713854,2.5393260417,-19.3161357241,2.77384385408,92.29999999999903
56,2.13916955712,-1.26627302228,1.58940381596,13.4564111018,92.29999999999903
57,0.468698989938,-1.73789644101,2.74117127934,11.1060699962,92.29999999999903
58,0.122310898929,6.06291049114,8.18218862192,16.7678177493,92.29999999999903
59,0.408869114349,59.6634772746,63.7267643127,50.2738136085,92.29999999999903
60,0.170436008647,-30.3446586771,-22.841666974,33.8590240766,92.29999999999903
61,0.100365825867,0.18625626509,0.00570990580255,13.0762277046,92.29999999999903
62,0.171748172946,-4.75172017674,0.823052749459,12.2015454638,92.29999999999903
63,0.205383304513,-50.092238067,69.8187669624,-91.3120553036,92.29999999999903
64,3.41290808866,-0.159603610721,6.14432489995,6.92459394913,92.29999999999903
65,0.458017799549,-41.0145972883,-24.6659209908,-24.9420060676,92.29999999999903
66,0.357680313563,-2.77513273971,-3.73863912581,6.49174641157,92.29999999999903
67,3.1833747478,7.69862317521,10.5410156138,17.4110811652,92.29999999999903
68,0.655686257169,0.437970745488,0.84258387821,12.957433256,92.29999999999903
69,0.172893028275,-1.01399773418,2.4849084639,13.4108015947,92.29999999999903
70,0.71600471869,-79.7212713101,-50.5630557136,-47.4257818304,92.29999999999903
71,0.110164573142,-5.08251202073,6.42648014501,10.939383836,92.29999999999903
72,0.104588368457,-0.560781460025,1.13782936821,11.0412780513,92.29999999999903
73,0.357610328682,0.138587637428,0.29261320277,15.0241643877,92.29999999999903
74,0.407448101146,6.54664170322,-8.13594204111,12.6022521376,92.29999999999903
75,0.341645423388,-0.410836481898,5.42663928346,10.6395151625,92.29999999999903
76,0.208190914969,-116.434143816,33.0900675065,-3.7954189453,92.29999999999903
77,0.333675866442,-0.6688181301,4.47996873753,9.678350909,92.29999999999903
78,0.169988030171,-0.631730971435,1.62276273964,9.84162576375,92.29999999999903
79,0.256431895955,-4.54174131172,2.40807189064,9.28964596028,92.29999999999903
80,0.120322613587,3.6931592028,1.14895458479,12.3053557355,92.29999999999903
81,0.466181219832,-40.7848711177,45.8409132801,-53.2057358229,92.29999999999903
82,0.130892847214,-17.9106053003,5.66474875071,20.9269007806,92.29999999999903
83,1.2133212597,1.93639115605,0.743989167516,19.9254733077,92.29999999999903
84,0.563379387536,-47.1364903099,3.41171539762,27.6476623763,92.29999999999903
85,0.149894450878,1.41462464366,1.13312321415,15.7067823293,92.29999999999903
86,0.121586952135,-1.40256454987,9.86348559357,39.004540137,92.29999999999903
87,0.408516733645,-0.272945513503,3.77939395523,9.5303875148,92.29999999999903
88,0.470291342753,-0.772011756564,1.57349326635,13.168118235,92.29999999999903
89,0.194537529762,-2.66222765773,2.49087142695,10.6768935082,92.29999999999903
90,0.493647313776,-15.1341651708,8.9649827913,80.9946982225,92.29999999999903
91,0.285799095091,-0.319422208825,-1.4576846643,11.7128559628,92.29999999999903
92,0.106617400798,26.6022258358,3.78053444721,-8.9979760752,92.29999999999903
93,0.415328869875,5.14303677354,1.61221892321,2.83099059591,92.29999999999903
94,2.82796728197,-1.63558144566,6.33167973985,4.14910646402,92.29999999999903
95,3.71547272869,-1.13954498485,1.79966952184,12.0726570557,92.29999999999903
96,1.46793198977,-1.08670118064,1.70227713478,12.0719611212,92.29999999999903
97,0.250052916881,-2.72695432144,2.06440810939,13.1354558486,92.29999999999903
98,0.249996952405,12.8590362142,5.21487754456,28.9915477088,92.29999999999903
99,0.513941243891,-58.9365732907,-8.54099604956,-14.9745102259,92.29999999999903
100,0.508877633299,-9.68912733182,42.2980851857,52.8801421904,92.29999999999903
101,0.100582653329,-6.11123034119,3.59750714282,12.0191753945,92.29999999999903
102,0.967658762539,4.65240120228,63.8942807539,3.48568595553,92.29999999999903
103,1.19643902095,-4.97444959798,3.90241699341,12.8729435593,92.29999999999903
104,1.44589253416,-0.143996776562,0.826191735393,12.4727450043,92.29999999999903
105,0.104406322803,-3.32096885493,-11.5235488916,37.0907506457,92.29999999999903
106,0.124849852886,0.439625121095,2.47795434846,12.3467052715,92.29999999999903
107,0.2896045136,-1.04830511163,-2.9171177551,10.7418963306,92.29999999999903
108,0.394120898446,1.69101992578,0.915429499909,7.72195601387,92.29999999999903
109,0.535832466115,-3.97342734296,0.930700978068,17.6945912995,92.29999999999903
110,0.1096243077,-11.6069843763,14.5100608428,5.57468727793,92.29999999999903
111,0.194749531607,-0.496141135842,3.97473918556,11.0007637804,92.29999999999903
112,1.49026951031,-0.13987912844,45.6669389618,12.3478462927,92.29999999999903
113,0.216828762544,-2.11700684616,4.47247155861,10.1401141988,92.29999999999903
114,0.131779013047,-6.0413276932,4.10535454341,13.8464973001,92.29999999999903
115,0.194262102196,-0.936573697125,3.02360836181,13.1690504842,92.29999999999903
116,0.742102684186,-5.7714314071,8.43677666205,10.7811378275,92.29999999999903
117,0.140109370191,0.0193979946427,4.78901360543,7.8442037489,92.29999999999903
118,0.507756481954,2.86020032368,-1.61258048879,8.13382093542,92.29999999999903
119,0.879638500528,-3.07290380855,-3.80596514016,12.0568656622,92.29999999999903
120,0.432870371821,-5.14002250155,-9.05071112563,-51.4496273355,92.29999999999903
121,0.228434726618,4.83069546578,-0.301116718994,12.1573206651,92.29999999999903
122,0.145445635912,0.235920051705,-0.0164948785631,11.0784795799,92.29999999999903
123,0.584996795185,-3.08211301729,3.17368211096,11.5358174134,92.29999999999903
124,0.137814957227,-3.35667937716,2.58939320181,9.79932465426,92.29999999999903
