Star_ID,Mass (MSun),X (pc),Y (pc),Z (pc),Simulation Time (Myr)
0,0.818931721361,6.26612635125,-3.92191216643,1.9917309062,75.99999999999996
1,0.693024950075,-4.86649065977,-6.11974101909,2.59884390633,75.99999999999996
2,0.129180074864,-7.87982255856,-0.0954352125801,-3.48232935749,75.99999999999996
3,1.08821985326,-2.41382110594,-4.1393314553,2.79363690717,75.99999999999996
4,4.01489677327,-3.24421924211,-2.90324040439,0.669137835173,75.99999999999996
5,0.359904199357,6.2922061431,22.6560592721,13.3942309286,75.99999999999996
6,0.226030429586,9.34958861178,12.9793792775,42.1526206848,75.99999999999996
7,0.182069926961,-0.976326728008,-3.92963596832,1.5200530931,75.99999999999996
8,0.862740509719,-2.11583971381,-2.87637700293,1.29756535606,75.99999999999996
9,0.392073914567,-3.39774622749,-4.57552122463,5.97317717326,75.99999999999996
10,0.44524981975,-12.9250986882,-83.807724421,75.3694989526,75.99999999999996
11,0.525109803796,-0.457962761942,0.561482062462,-2.90328967295,75.99999999999996
12,0.210976035216,-0.509985343495,-6.87042433433,6.09799230616,75.99999999999996
13,1.28102228176,2.31553463672,-3.04845337788,1.43308158142,75.99999999999996
14,0.236989238871,-1.30305621068,-2.94523902841,0.488872788396,75.99999999999996
15,0.297259438073,2.57834349807,42.7665056641,-7.74547571197,75.99999999999996
16,0.625352362987,-1.36103656222,-1.84605005425,-1.61853951511,75.99999999999996
17,0.201698048806,-1.6820712587,-5.92671987127,7.60158731383,75.99999999999996
18,0.209972779824,-9.21022288797,-3.97691652493,-0.635790235703,75.99999999999996
19,0.346171899153,-2.43879143003,-4.08612233382,1.92835688347,75.99999999999996
20,0.284524205078,-0.106371833554,-7.64927193099,0.995405047849,75.99999999999996
21,0.123444212494,2.58822939922,-9.25583410383,5.07222985702,75.99999999999996
22,0.22156264685,-9.7056212711,12.1992582667,-0.656289038906,75.99999999999996
23,0.482985578787,-2.96842693393,-5.55856518511,-1.46296147812,75.99999999999996
24,0.172106758637,7.19269070789,-0.520337592158,-1.47815614207,75.99999999999996
25,0.369674617353,2.39477042207,-1.97546215455,-0.177252360011,75.99999999999996
26,0.112884636811,-7.8325792586,-6.41030568262,0.76779640674,75.99999999999996
27,0.255797936025,3.59352419069,-6.6300872832,1.28917402131,75.99999999999996
28,0.808699380293,2.2437544751,-3.49318038183,-1.60141557202,75.99999999999996
29,1.09242398309,-2.98401499279,-5.37851783028,2.94813878655,75.99999999999996
30,0.141846732577,-18.1121164158,-36.8770647645,19.4850049741,75.99999999999996
31,0.114610577481,-1.54885832825,-2.97438333152,0.574886032476,75.99999999999996
32,0.117114108088,-8.9378488021,-20.3165233345,-7.3050592359,75.99999999999996
33,0.518925721019,-3.77194050625,-3.41079801614,3.14447640153,75.99999999999996
34,0.227122836886,-6.33035839642,-12.1612378392,-0.268113257622,75.99999999999996
35,0.32866898065,-5.08079637644,0.633357113776,30.5811671627,75.99999999999996
36,0.128127761977,12.7309674216,-5.87316433782,4.19020264348,75.99999999999996
37,0.405764384331,15.022116826,-23.8746535237,5.87187594006,75.99999999999996
38,0.41458774441,1.52369151348,-3.99169443639,4.08570937103,75.99999999999996
39,0.194270822914,5.0582794338,-0.203596978336,3.26495711705,75.99999999999996
40,0.165856578249,-0.0203889036658,-7.95288960499,-2.73769791705,75.99999999999996
41,0.370631917597,-0.973617437578,-4.04962231668,0.31755681221,75.99999999999996
42,0.146508471697,1.47651594204,-5.434060998,4.89695842815,75.99999999999996
43,0.102540779932,-1.18350237166,-0.352181599116,0.62744233737,75.99999999999996
44,0.24012434703,-0.0801986208751,-4.30964063059,1.73694657971,75.99999999999996
45,0.305847549452,1.53884495156,-1.78421161277,2.20229208928,75.99999999999996
46,0.131254549117,-33.3666187577,-32.0565337615,-4.11956238554,75.99999999999996
47,0.254197603018,79.060251637,29.4887896902,12.188391693,75.99999999999996
48,0.143031870345,-1.05223625917,-2.17340128762,1.85088460017,75.99999999999996
49,0.205621497593,-2.07456121857,-5.23097716716,3.7959842259,75.99999999999996
50,0.126731732026,21.1739052204,5.33722756817,31.5256975424,75.99999999999996
51,0.814613498419,-2.85085930762,-6.98724110536,0.0846091830511,75.99999999999996
52,1.29554533421,-2.91904739165,-2.62452127221,0.668932898487,75.99999999999996
53,0.168775619549,3.42678613176,-5.17015723024,-0.206282280723,75.99999999999996
54,0.302235748438,1.32990738279,-6.46402419678,-1.35239646401,75.99999999999996
55,0.463682885317,3.29798366316,0.740517830561,10.5499626322,75.99999999999996
56,0.1222025861,0.12611636933,-4.61787794852,1.23464627204,75.99999999999996
57,0.143301172365,-2.76993809889,2.17441923012,3.30175346596,75.99999999999996
58,0.409085153617,-2.5868114056,-4.04565236244,-0.518527698329,75.99999999999996
59,0.575358490559,9.27678669445,-24.9035169648,25.1662153193,75.99999999999996
60,0.24147569403,-2.67771919982,-2.77116157986,1.69808368768,75.99999999999996
61,0.374423329592,10.9787571903,-2.39970246446,16.6062595737,75.99999999999996
62,0.129950641945,-0.526689223341,-3.12534703878,2.6136435393,75.99999999999996
63,0.105445749132,-7.9449952445,31.811772588,20.6944841873,75.99999999999996
64,0.139078543538,24.3321377183,-1.31705485555,35.7606527005,75.99999999999996
65,0.103632096818,-0.877698276709,-2.64110091061,2.99578993959,75.99999999999996
66,0.157425546924,1.12306879635,-8.72491750267,3.12844746114,75.99999999999996
67,1.57426370435,7.36089106854,-10.6426285029,27.291394896,75.99999999999996
68,0.279017660331,-1.6494452586,-1.62481229256,2.50459277151,75.99999999999996
69,1.11875535832,5.79926849615,-4.82372000325,-1.52774587186,75.99999999999996
70,0.924225087857,-3.23509312818,-3.03642832376,0.778598712553,75.99999999999996
71,0.107814100451,-3.11062938467,-3.83006114655,1.68278015822,75.99999999999996
72,0.411607624655,-4.06026846976,-4.07944816364,5.71124332806,75.99999999999996
73,0.345302524553,-33.996545881,-8.56540541535,-13.3469018561,75.99999999999996
74,0.186999807737,-2.12883922701,-5.27916828254,4.38954825185,75.99999999999996
75,0.823879630627,4.85459742614,1.26518027817,3.63086493006,75.99999999999996
76,0.159659090893,2.35998884749,13.1971214776,-33.0773278023,75.99999999999996
77,0.60843209714,11.3595037614,47.8015122651,13.2916500147,75.99999999999996
78,0.222339269946,-3.04242599993,-3.15712330164,1.78067377375,75.99999999999996
79,0.131158993518,-3.40012531873,-2.89321342253,0.0284966673797,75.99999999999996
80,0.530441742254,-0.636949109216,-7.0388635706,4.08595968636,75.99999999999996
81,0.896265981694,-2.56676698833,-1.73035444189,5.35362555295,75.99999999999996
82,0.392514237468,4.6808391944,0.555609994724,-1.46045946015,75.99999999999996
83,0.132147762671,-4.77616279557,-5.98185062825,3.16693558329,75.99999999999996
84,0.300718070918,4.5653770444,-7.14050222079,5.12118702523,75.99999999999996
85,0.552705415644,-0.943207047474,-4.36505953296,-1.031183581,75.99999999999996
86,1.04793557578,-2.66790115833,-3.58618590825,2.3083062075,75.99999999999996
87,0.180065821849,-2.48511535941,-3.96655524843,3.1450055155,75.99999999999996
88,1.14152125926,-2.35390192086,-4.34141021106,2.57698250087,75.99999999999996
89,0.304379562699,-0.927800777206,-5.06260010432,0.636352267868,75.99999999999996
90,0.108091894405,0.290840500556,-4.05056964714,-0.0701708718051,75.99999999999996
91,0.705974855374,-3.22808899006,-4.14523936272,1.91154627069,75.99999999999996
92,0.478680332454,-2.01604597698,-2.70355851265,2.08720282696,75.99999999999996
93,0.5734123581,0.475964426544,-2.69823086907,4.35924642909,75.99999999999996
94,0.377507486674,-16.4848216059,6.00376011001,13.2935061631,75.99999999999996
95,0.110735676097,-5.33936140746,-7.00751974921,12.5652080053,75.99999999999996
96,0.114036870441,-7.67088627292,-5.10501938672,0.465115595375,75.99999999999996
97,0.382270912175,-3.74071298076,-1.03545214252,2.24274116296,75.99999999999996
98,0.443459931527,-2.91147575059,-3.71146770081,3.32795353031,75.99999999999996
99,3.21909963588,10.7923705566,-6.05582208899,5.74585541094,75.99999999999996
100,0.128676436585,-4.95764558304,-3.27813617108,1.72167789808,75.99999999999996
101,0.193165260984,1.77515043889,3.47133775499,-15.9059196969,75.99999999999996
102,0.163605989543,3.91556839634,-9.37332064201,2.44361761634,75.99999999999996
103,2.09762510577,-2.02844507368,-4.39851471583,2.6730638142,75.99999999999996
104,0.231620476621,2.74240661108,8.49775548668,-6.09813589741,75.99999999999996
105,0.118189569441,0.955555205747,5.34752087074,-4.05982334135,75.99999999999996
106,0.174850741082,-10.3655195195,-16.4446124502,12.6669769164,75.99999999999996
107,0.396714419965,-1.12547251986,-6.85219761088,0.995835488965,75.99999999999996
108,0.523680946604,-3.22323780384,-5.31875075127,2.14009656706,75.99999999999996
109,0.399302020823,0.696880282846,-2.35277302266,0.759490336779,75.99999999999996
110,0.386801414593,-0.114018933312,-4.06982381656,-3.02574415118,75.99999999999996
111,0.105870003977,3.34825149071,-7.13565900939,-7.78236923385,75.99999999999996
112,0.21695722318,6.41936979857,-35.5252187229,2.47057086562,75.99999999999996
113,0.40912935117,0.221809477766,-6.21686690657,2.52476963354,75.99999999999996
114,0.212915303014,46.769172094,5.551172137,-30.6001905512,75.99999999999996
115,0.37156861565,0.863022409013,3.74968533245,2.05968572544,75.99999999999996
116,0.10087564215,-5.85682219534,-11.8431101577,-10.3349253421,75.99999999999996
117,0.415258123498,25.2949114536,1.48446159685,15.7238207058,75.99999999999996
118,0.127270537075,1.90470429313,5.13793085369,-6.42191203765,75.99999999999996
119,0.130358134186,-2.29850918779,-3.48046449103,1.31595848762,75.99999999999996
120,0.644146654184,-2.92072257616,-2.12200540181,0.961259749057,75.99999999999996
121,2.20455244295,-1.94991329658,-2.9253207744,-0.794220726206,75.99999999999996
122,0.196137263502,4.59471056076,10.4865330998,0.663879276151,75.99999999999996
123,0.41303433682,-1.36832156029,2.50290990806,-3.80538239233,75.99999999999996
124,0.116979849258,-12.2229870176,-18.2502239326,10.2046027027,75.99999999999996
125,7.16400531473,-2.19056393961,-3.9965511184,0.418692687473,75.99999999999996
126,0.177227145756,6.79210231128,-3.78428315336,-0.910810614808,75.99999999999996
127,2.79653418931,-6.27581333427,-4.11995439637,1.15511684515,75.99999999999996
128,0.63386694699,-0.328420004285,-4.18040843008,1.89813292785,75.99999999999996
129,0.122134910282,-1.62708172352,-7.68690829586,-0.41946329448,75.99999999999996
130,0.133372955706,3.38994292139,-6.87551671887,-2.08412769036,75.99999999999996
131,0.265130670885,-2.32719392212,-4.78574201698,2.54982761847,75.99999999999996
132,0.311273328691,-3.08137744264,-0.656574976952,3.86444494858,75.99999999999996
133,0.206228528574,-4.41743179906,-5.8128980853,4.78198824811,75.99999999999996
134,0.138919151482,-3.84866702344,-4.11143278145,-3.21614342836,75.99999999999996
